datetime,hour,day_of_week,month,is_weekend,is_business_hours,peak_hours_flag,temperature_c,humidity_pct,occupancy_estimate,energy_consumption_kwh
2024-11-17 13:00:00,13,6,11,1,0,0,26.8,62.5,21.8,75.04
2024-11-17 14:00:00,14,6,11,1,0,0,24.4,57.6,16.9,63.65
2024-11-17 15:00:00,15,6,11,1,0,0,22.5,58.0,21.7,68.23
2024-11-17 16:00:00,16,6,11,1,0,0,23.7,63.0,10.3,56.71
2024-11-17 17:00:00,17,6,11,1,0,0,25.6,64.4,18.7,59.33
2024-11-17 18:00:00,18,6,11,1,0,0,22.0,64.1,19.8,63.9
2024-11-17 19:00:00,19,6,11,1,0,0,20.1,63.5,3.3,45.64
2024-11-17 20:00:00,20,6,11,1,0,0,21.4,63.8,5.9,50.56
2024-11-17 21:00:00,21,6,11,1,0,0,14.2,68.1,7.0,53.18
2024-11-17 22:00:00,22,6,11,1,0,0,12.9,64.0,5.8,50.26
2024-11-17 23:00:00,23,6,11,1,0,0,10.9,64.9,3.3,55.26
2024-11-18 00:00:00,0,0,11,0,0,0,13.3,67.9,9.5,55.03
2024-11-18 01:00:00,1,0,11,0,0,0,12.2,69.3,4.5,53.85
2024-11-18 02:00:00,2,0,11,0,0,0,14.5,67.4,10.5,55.79
2024-11-18 03:00:00,3,0,11,0,0,0,12.4,71.5,4.3,52.7
2024-11-18 04:00:00,4,0,11,0,0,0,11.9,68.3,5.1,50.29
2024-11-18 05:00:00,5,0,11,0,0,0,13.6,70.2,6.2,49.38
2024-11-18 06:00:00,6,0,11,0,0,0,15.2,66.3,9.1,54.06
2024-11-18 07:00:00,7,0,11,0,0,0,13.5,75.3,11.8,54.21
2024-11-18 08:00:00,8,0,11,0,1,0,23.1,61.7,48.5,87.38
2024-11-18 09:00:00,9,0,11,0,1,0,20.8,72.3,49.3,79.09
2024-11-18 10:00:00,10,0,11,0,1,1,21.8,63.6,85.5,135.07
2024-11-18 11:00:00,11,0,11,0,1,1,23.9,59.9,92.5,125.93
2024-11-18 12:00:00,12,0,11,0,1,1,25.1,56.3,87.0,126.08
2024-11-18 13:00:00,13,0,11,0,1,1,24.2,54.8,64.8,104.45
2024-11-18 14:00:00,14,0,11,0,1,1,23.6,57.0,84.5,122.12
2024-11-18 15:00:00,15,0,11,0,1,1,25.6,56.1,79.4,123.32
2024-11-18 16:00:00,16,0,11,0,1,1,24.5,61.9,81.8,125.59
2024-11-18 17:00:00,17,0,11,0,1,0,21.4,60.4,31.7,73.52
2024-11-18 18:00:00,18,0,11,0,1,0,24.0,61.4,41.1,79.73
2024-11-18 19:00:00,19,0,11,0,0,0,20.4,68.3,43.5,83.29
2024-11-18 20:00:00,20,0,11,0,0,0,19.5,63.5,10.1,56.99
2024-11-18 21:00:00,21,0,11,0,0,0,19.0,72.5,7.5,50.36
2024-11-18 22:00:00,22,0,11,0,0,0,15.0,62.3,8.0,47.1
2024-11-18 23:00:00,23,0,11,0,0,0,14.2,67.0,5.0,52.65
2024-11-19 00:00:00,0,1,11,0,0,0,13.8,65.7,10.0,56.54
2024-11-19 01:00:00,1,1,11,0,0,0,10.4,74.0,8.8,62.83
2024-11-19 02:00:00,2,1,11,0,0,0,11.6,60.4,11.2,57.49
2024-11-19 03:00:00,3,1,11,0,0,0,12.0,63.3,5.6,54.66
2024-11-19 04:00:00,4,1,11,0,0,0,10.7,69.6,10.1,59.99
2024-11-19 05:00:00,5,1,11,0,0,0,17.6,71.4,9.5,56.48
2024-11-19 06:00:00,6,1,11,0,0,0,12.2,69.9,6.1,56.44
2024-11-19 07:00:00,7,1,11,0,0,0,14.0,62.3,9.3,52.59
2024-11-19 08:00:00,8,1,11,0,1,0,20.4,58.4,72.7,97.22
2024-11-19 09:00:00,9,1,11,0,1,0,21.0,69.5,72.6,99.37
2024-11-19 10:00:00,10,1,11,0,1,1,19.4,61.4,90.8,117.71
2024-11-19 11:00:00,11,1,11,0,1,1,23.7,57.1,80.7,126.41
2024-11-19 12:00:00,12,1,11,0,1,1,26.3,65.0,93.1,142.17
2024-11-19 13:00:00,13,1,11,0,1,1,24.2,64.6,69.9,110.24
2024-11-19 14:00:00,14,1,11,0,1,1,29.2,62.2,80.3,140.16
2024-11-19 15:00:00,15,1,11,0,1,1,21.2,58.9,78.2,117.47
2024-11-19 16:00:00,16,1,11,0,1,1,24.9,54.0,77.0,132.32
2024-11-19 17:00:00,17,1,11,0,1,0,24.7,60.7,26.0,68.27
2024-11-19 18:00:00,18,1,11,0,1,0,22.9,62.8,40.1,79.63
2024-11-19 19:00:00,19,1,11,0,0,0,19.3,65.4,29.7,69.97
2024-11-19 20:00:00,20,1,11,0,0,0,17.5,71.2,4.2,52.51
2024-11-19 21:00:00,21,1,11,0,0,0,17.1,58.6,7.2,48.83
2024-11-19 22:00:00,22,1,11,0,0,0,16.2,69.6,7.9,57.78
2024-11-19 23:00:00,23,1,11,0,0,0,14.5,63.0,5.4,54.94
2024-11-20 00:00:00,0,2,11,0,0,0,14.1,71.1,4.4,51.52
2024-11-20 01:00:00,1,2,11,0,0,0,9.7,68.8,5.5,55.39
2024-11-20 02:00:00,2,2,11,0,0,0,10.9,66.6,9.4,60.08
2024-11-20 03:00:00,3,2,11,0,0,0,9.8,68.2,4.7,52.62
2024-11-20 04:00:00,4,2,11,0,0,0,11.5,63.7,8.4,50.74
2024-11-20 05:00:00,5,2,11,0,0,0,15.1,67.1,5.2,50.61
2024-11-20 06:00:00,6,2,11,0,0,0,14.8,64.0,5.6,52.61
2024-11-20 07:00:00,7,2,11,0,0,0,20.8,66.1,7.1,53.01
2024-11-20 08:00:00,8,2,11,0,1,0,18.2,67.3,48.0,86.78
2024-11-20 09:00:00,9,2,11,0,1,0,19.6,70.5,50.2,81.07
2024-11-20 10:00:00,10,2,11,0,1,1,21.3,64.1,85.2,124.04
2024-11-20 11:00:00,11,2,11,0,1,1,21.3,64.7,84.9,123.66
2024-11-20 12:00:00,12,2,11,0,1,1,23.3,66.8,91.2,132.4
2024-11-20 13:00:00,13,2,11,0,1,1,26.1,56.7,61.1,110.46
2024-11-20 14:00:00,14,2,11,0,1,1,24.5,54.4,89.6,128.37
2024-11-20 15:00:00,15,2,11,0,1,1,22.7,62.4,88.9,123.05
2024-11-20 16:00:00,16,2,11,0,1,1,21.8,56.5,88.0,127.2
2024-11-20 17:00:00,17,2,11,0,1,0,21.6,72.2,31.2,76.13
2024-11-20 18:00:00,18,2,11,0,1,0,21.2,68.5,41.5,81.82
2024-11-20 19:00:00,19,2,11,0,0,0,21.7,71.0,28.7,69.05
2024-11-20 20:00:00,20,2,11,0,0,0,15.4,67.0,5.0,47.4
2024-11-20 21:00:00,21,2,11,0,0,0,15.6,68.8,4.4,57.61
2024-11-20 22:00:00,22,2,11,0,0,0,14.8,65.3,11.5,55.76
2024-11-20 23:00:00,23,2,11,0,0,0,9.9,74.1,6.5,55.94
2024-11-21 00:00:00,0,3,11,0,0,0,10.5,65.3,11.3,61.44
2024-11-21 01:00:00,1,3,11,0,0,0,10.1,60.3,6.2,48.54
2024-11-21 02:00:00,2,3,11,0,0,0,9.7,67.5,11.3,56.9
2024-11-21 03:00:00,3,3,11,0,0,0,11.7,63.5,11.2,57.59
2024-11-21 04:00:00,4,3,11,0,0,0,11.7,75.2,11.4,58.38
2024-11-21 05:00:00,5,3,11,0,0,0,12.0,76.4,8.0,51.08
2024-11-21 06:00:00,6,3,11,0,0,0,15.1,61.3,10.9,56.89
2024-11-21 07:00:00,7,3,11,0,0,0,19.0,69.4,11.6,56.46
2024-11-21 08:00:00,8,3,11,0,1,0,20.6,66.9,54.7,92.72
2024-11-21 09:00:00,9,3,11,0,1,0,15.8,60.2,57.6,92.67
2024-11-21 10:00:00,10,3,11,0,1,1,21.9,60.6,90.8,125.84
2024-11-21 11:00:00,11,3,11,0,1,1,21.9,59.8,84.5,119.16
2024-11-21 12:00:00,12,3,11,0,1,1,23.5,64.0,91.3,138.33
2024-11-21 13:00:00,13,3,11,0,1,1,23.2,56.3,61.1,113.54
2024-11-21 14:00:00,14,3,11,0,1,1,24.3,60.1,83.9,115.76
2024-11-21 15:00:00,15,3,11,0,1,1,24.2,57.8,77.1,127.52
2024-11-21 16:00:00,16,3,11,0,1,1,22.2,63.9,80.0,123.96
2024-11-21 17:00:00,17,3,11,0,1,0,20.6,62.2,30.2,77.68
2024-11-21 18:00:00,18,3,11,0,1,0,20.1,61.3,41.8,79.47
2024-11-21 19:00:00,19,3,11,0,0,0,19.7,62.9,28.9,66.77
2024-11-21 20:00:00,20,3,11,0,0,0,18.7,72.6,10.5,47.99
2024-11-21 21:00:00,21,3,11,0,0,0,17.5,63.6,10.4,57.97
2024-11-21 22:00:00,22,3,11,0,0,0,13.5,63.9,8.0,49.55
2024-11-21 23:00:00,23,3,11,0,0,0,13.5,70.4,5.9,54.11
2024-11-22 00:00:00,0,4,11,0,0,0,13.5,67.5,5.8,59.08
2024-11-22 01:00:00,1,4,11,0,0,0,13.3,62.5,7.7,50.75
2024-11-22 02:00:00,2,4,11,0,0,0,10.8,78.9,4.1,55.25
2024-11-22 03:00:00,3,4,11,0,0,0,10.8,68.5,8.3,53.48
2024-11-22 04:00:00,4,4,11,0,0,0,12.1,67.5,11.6,61.53
2024-11-22 05:00:00,5,4,11,0,0,0,10.8,70.6,5.2,53.93
2024-11-22 06:00:00,6,4,11,0,0,0,13.8,74.8,8.6,54.74
2024-11-22 07:00:00,7,4,11,0,0,0,17.1,58.8,11.7,60.29
2024-11-22 08:00:00,8,4,11,0,1,0,18.6,65.6,70.8,100.98
2024-11-22 09:00:00,9,4,11,0,1,0,18.6,72.8,70.5,96.18
2024-11-22 10:00:00,10,4,11,0,1,1,21.1,63.2,92.3,140.14
2024-11-22 11:00:00,11,4,11,0,1,1,20.5,58.2,84.6,115.36
2024-11-22 12:00:00,12,4,11,0,1,1,24.3,58.0,93.4,137.42
2024-11-22 13:00:00,13,4,11,0,1,1,23.6,61.8,74.1,116.91
2024-11-22 14:00:00,14,4,11,0,1,1,23.4,66.4,83.4,117.19
2024-11-22 15:00:00,15,4,11,0,1,1,23.1,60.0,81.0,123.15
2024-11-22 16:00:00,16,4,11,0,1,1,22.9,64.8,82.0,124.06
2024-11-22 17:00:00,17,4,11,0,1,0,21.2,56.9,31.7,71.94
2024-11-22 18:00:00,18,4,11,0,1,0,21.9,56.4,29.2,72.41
2024-11-22 19:00:00,19,4,11,0,0,0,18.4,62.7,37.4,79.65
2024-11-22 20:00:00,20,4,11,0,0,0,20.3,69.0,8.5,55.01
2024-11-22 21:00:00,21,4,11,0,0,0,18.4,64.9,7.7,52.13
2024-11-22 22:00:00,22,4,11,0,0,0,12.6,69.8,4.8,55.9
2024-11-22 23:00:00,23,4,11,0,0,0,13.0,69.5,10.4,54.56
2024-11-23 00:00:00,0,5,11,1,0,0,10.4,74.7,3.9,47.81
2024-11-23 01:00:00,1,5,11,1,0,0,10.4,67.8,3.6,55.69
2024-11-23 02:00:00,2,5,11,1,0,0,14.3,70.2,6.1,56.96
2024-11-23 03:00:00,3,5,11,1,0,0,10.4,66.9,5.0,51.13
2024-11-23 04:00:00,4,5,11,1,0,0,12.3,76.8,3.3,57.87
2024-11-23 05:00:00,5,5,11,1,0,0,13.6,64.8,4.8,53.98
2024-11-23 06:00:00,6,5,11,1,0,0,12.2,65.4,6.9,55.72
2024-11-23 07:00:00,7,5,11,1,0,0,14.0,69.9,6.1,51.22
2024-11-23 08:00:00,8,5,11,1,0,0,15.1,67.2,4.8,54.71
2024-11-23 09:00:00,9,5,11,1,0,0,17.3,66.7,4.0,46.0
2024-11-23 10:00:00,10,5,11,1,0,0,15.4,67.6,17.6,59.58
2024-11-23 11:00:00,11,5,11,1,0,0,22.8,57.2,20.7,60.56
2024-11-23 12:00:00,12,5,11,1,0,0,26.6,65.3,17.8,62.65
2024-11-23 13:00:00,13,5,11,1,0,0,23.8,64.4,19.8,65.02
2024-11-23 14:00:00,14,5,11,1,0,0,21.2,68.1,16.3,60.83
2024-11-23 15:00:00,15,5,11,1,0,0,22.4,59.7,18.6,63.97
2024-11-23 16:00:00,16,5,11,1,0,0,22.0,63.8,20.8,62.09
2024-11-23 17:00:00,17,5,11,1,0,0,20.0,64.3,19.3,65.05
2024-11-23 18:00:00,18,5,11,1,0,0,22.0,66.6,20.9,63.29
2024-11-23 19:00:00,19,5,11,1,0,0,20.4,67.9,5.2,50.23
2024-11-23 20:00:00,20,5,11,1,0,0,15.2,67.6,7.5,51.36
2024-11-23 21:00:00,21,5,11,1,0,0,16.9,59.6,6.1,46.05
2024-11-23 22:00:00,22,5,11,1,0,0,16.7,72.9,7.4,57.05
2024-11-23 23:00:00,23,5,11,1,0,0,16.1,68.5,3.2,53.67
2024-11-24 00:00:00,0,6,11,1,0,0,16.6,63.4,6.3,61.9
2024-11-24 01:00:00,1,6,11,1,0,0,9.2,72.7,7.2,54.96
2024-11-24 02:00:00,2,6,11,1,0,0,15.6,60.5,3.9,48.67
2024-11-24 03:00:00,3,6,11,1,0,0,10.1,74.7,6.3,49.45
2024-11-24 04:00:00,4,6,11,1,0,0,10.4,64.3,7.1,58.44
2024-11-24 05:00:00,5,6,11,1,0,0,13.1,67.4,4.4,54.38
2024-11-24 06:00:00,6,6,11,1,0,0,12.8,69.5,5.0,57.6
2024-11-24 07:00:00,7,6,11,1,0,0,16.1,70.4,5.8,49.24
2024-11-24 08:00:00,8,6,11,1,0,0,14.7,67.6,5.6,54.47
2024-11-24 09:00:00,9,6,11,1,0,0,18.3,67.2,3.2,48.63
2024-11-24 10:00:00,10,6,11,1,0,0,22.6,61.6,11.2,60.36
2024-11-24 11:00:00,11,6,11,1,0,0,21.6,62.3,11.2,57.78
2024-11-24 12:00:00,12,6,11,1,0,0,22.9,61.8,13.1,52.45
2024-11-24 13:00:00,13,6,11,1,0,0,24.2,59.8,13.0,57.17
2024-11-24 14:00:00,14,6,11,1,0,0,25.7,52.8,18.9,58.96
2024-11-24 15:00:00,15,6,11,1,0,0,20.4,60.1,16.9,56.45
2024-11-24 16:00:00,16,6,11,1,0,0,23.7,61.9,19.2,58.3
2024-11-24 17:00:00,17,6,11,1,0,0,21.2,61.7,10.8,53.72
2024-11-24 18:00:00,18,6,11,1,0,0,20.6,62.5,15.8,58.54
2024-11-24 19:00:00,19,6,11,1,0,0,20.6,61.8,4.6,51.84
2024-11-24 20:00:00,20,6,11,1,0,0,14.9,63.6,7.2,53.6
2024-11-24 21:00:00,21,6,11,1,0,0,13.6,66.0,6.5,53.28
2024-11-24 22:00:00,22,6,11,1,0,0,10.3,69.1,7.3,56.63
2024-11-24 23:00:00,23,6,11,1,0,0,11.5,69.5,3.2,47.88
2024-11-25 00:00:00,0,0,11,0,0,0,13.6,69.6,9.8,56.01
2024-11-25 01:00:00,1,0,11,0,0,0,10.4,69.5,8.3,60.87
2024-11-25 02:00:00,2,0,11,0,0,0,8.0,67.8,10.6,58.77
2024-11-25 03:00:00,3,0,11,0,0,0,9.7,65.1,8.1,58.06
2024-11-25 04:00:00,4,0,11,0,0,0,8.6,81.9,8.3,58.47
2024-11-25 05:00:00,5,0,11,0,0,0,10.3,65.8,4.4,56.1
2024-11-25 06:00:00,6,0,11,0,0,0,14.3,65.4,9.3,55.97
2024-11-25 07:00:00,7,0,11,0,0,0,13.1,70.4,6.2,56.08
2024-11-25 08:00:00,8,0,11,0,1,0,18.9,65.7,45.6,82.46
2024-11-25 09:00:00,9,0,11,0,1,0,18.4,66.7,47.0,83.94
2024-11-25 10:00:00,10,0,11,0,1,1,20.3,61.5,94.4,127.85
2024-11-25 11:00:00,11,0,11,0,1,1,21.0,63.8,85.2,123.37
2024-11-25 12:00:00,12,0,11,0,1,1,23.9,61.0,93.0,128.93
2024-11-25 13:00:00,13,0,11,0,1,1,24.6,59.0,74.4,115.59
2024-11-25 14:00:00,14,0,11,0,1,1,24.0,61.7,91.0,140.39
2024-11-25 15:00:00,15,0,11,0,1,1,24.2,64.8,90.0,126.2
2024-11-25 16:00:00,16,0,11,0,1,1,22.1,61.9,90.2,126.53
2024-11-25 17:00:00,17,0,11,0,1,0,22.4,61.8,30.8,63.88
2024-11-25 18:00:00,18,0,11,0,1,0,19.5,68.1,28.0,68.78
2024-11-25 19:00:00,19,0,11,0,0,0,18.6,68.3,37.8,75.49
2024-11-25 20:00:00,20,0,11,0,0,0,16.4,72.4,7.9,45.13
2024-11-25 21:00:00,21,0,11,0,0,0,14.4,60.4,4.8,52.67
2024-11-25 22:00:00,22,0,11,0,0,0,12.4,72.4,9.4,50.82
2024-11-25 23:00:00,23,0,11,0,0,0,13.1,70.7,8.5,52.76
2024-11-26 00:00:00,0,1,11,0,0,0,13.4,64.6,10.9,59.87
2024-11-26 01:00:00,1,1,11,0,0,0,12.5,69.8,8.9,56.18
2024-11-26 02:00:00,2,1,11,0,0,0,7.9,76.2,8.6,56.34
2024-11-26 03:00:00,3,1,11,0,0,0,12.7,65.3,7.5,52.83
2024-11-26 04:00:00,4,1,11,0,0,0,10.5,71.9,7.7,54.44
2024-11-26 05:00:00,5,1,11,0,0,0,13.2,71.7,11.6,57.83
2024-11-26 06:00:00,6,1,11,0,0,0,11.8,65.0,5.1,49.33
2024-11-26 07:00:00,7,1,11,0,0,0,15.3,66.2,7.6,57.07
2024-11-26 08:00:00,8,1,11,0,1,0,17.3,66.6,64.7,90.91
2024-11-26 09:00:00,9,1,11,0,1,0,15.7,63.3,58.0,84.23
2024-11-26 10:00:00,10,1,11,0,1,1,21.0,59.3,84.2,130.54
2024-11-26 11:00:00,11,1,11,0,1,1,23.7,60.4,84.3,128.88
2024-11-26 12:00:00,12,1,11,0,1,1,22.0,65.3,83.5,123.99
2024-11-26 13:00:00,13,1,11,0,1,1,25.4,62.3,65.2,115.45
2024-11-26 14:00:00,14,1,11,0,1,1,22.9,58.0,89.8,126.58
2024-11-26 15:00:00,15,1,11,0,1,1,24.5,63.0,83.6,128.74
2024-11-26 16:00:00,16,1,11,0,1,1,18.3,61.3,79.1,117.03
2024-11-26 17:00:00,17,1,11,0,1,0,25.6,53.1,32.7,80.66
2024-11-26 18:00:00,18,1,11,0,1,0,22.6,60.2,27.1,65.88
2024-11-26 19:00:00,19,1,11,0,0,0,17.9,69.5,43.1,77.55
2024-11-26 20:00:00,20,1,11,0,0,0,13.1,71.0,7.3,55.99
2024-11-26 21:00:00,21,1,11,0,0,0,15.5,66.6,11.8,57.16
2024-11-26 22:00:00,22,1,11,0,0,0,10.8,68.3,6.8,54.5
2024-11-26 23:00:00,23,1,11,0,0,0,12.9,66.9,10.7,61.9
2024-11-27 00:00:00,0,2,11,0,0,0,11.6,69.8,6.1,48.64
2024-11-27 01:00:00,1,2,11,0,0,0,8.5,67.3,4.6,49.79
2024-11-27 02:00:00,2,2,11,0,0,0,12.0,67.7,4.3,47.14
2024-11-27 03:00:00,3,2,11,0,0,0,11.7,68.4,8.8,59.85
2024-11-27 04:00:00,4,2,11,0,0,0,12.6,63.3,6.5,55.49
2024-11-27 05:00:00,5,2,11,0,0,0,11.9,65.8,7.5,50.54
2024-11-27 06:00:00,6,2,11,0,0,0,10.7,71.7,10.5,57.41
2024-11-27 07:00:00,7,2,11,0,0,0,16.6,65.9,6.0,52.23
2024-11-27 08:00:00,8,2,11,0,1,0,16.0,65.1,54.3,80.03
2024-11-27 09:00:00,9,2,11,0,1,0,15.7,62.9,70.4,99.29
2024-11-27 10:00:00,10,2,11,0,1,1,22.2,68.3,87.4,119.3
2024-11-27 11:00:00,11,2,11,0,1,1,24.9,56.7,92.4,136.97
2024-11-27 12:00:00,12,2,11,0,1,1,22.1,63.0,85.6,123.07
2024-11-27 13:00:00,13,2,11,0,1,1,26.7,56.9,66.0,116.66
2024-11-27 14:00:00,14,2,11,0,1,1,23.2,61.4,77.8,123.47
2024-11-27 15:00:00,15,2,11,0,1,1,22.1,63.9,90.6,132.71
2024-11-27 16:00:00,16,2,11,0,1,1,21.0,57.3,90.2,127.78
2024-11-27 17:00:00,17,2,11,0,1,0,24.1,60.6,44.7,80.06
2024-11-27 18:00:00,18,2,11,0,1,0,18.4,69.4,33.0,66.96
2024-11-27 19:00:00,19,2,11,0,0,0,19.5,70.9,41.4,76.4
2024-11-27 20:00:00,20,2,11,0,0,0,15.5,66.1,7.3,52.53
2024-11-27 21:00:00,21,2,11,0,0,0,14.0,67.9,7.6,53.01
2024-11-27 22:00:00,22,2,11,0,0,0,15.1,75.8,10.6,50.72
2024-11-27 23:00:00,23,2,11,0,0,0,11.2,74.2,5.4,55.08
2024-11-28 00:00:00,0,3,11,0,0,0,10.0,68.0,5.8,50.78
2024-11-28 01:00:00,1,3,11,0,0,0,12.1,66.6,6.5,59.03
2024-11-28 02:00:00,2,3,11,0,0,0,12.7,72.4,10.3,57.09
2024-11-28 03:00:00,3,3,11,0,0,0,11.2,65.6,7.0,58.03
2024-11-28 04:00:00,4,3,11,0,0,0,9.5,75.2,6.9,58.72
2024-11-28 05:00:00,5,3,11,0,0,0,10.8,71.3,12.0,65.55
2024-11-28 06:00:00,6,3,11,0,0,0,13.2,70.3,7.1,54.58
2024-11-28 07:00:00,7,3,11,0,0,0,15.2,65.8,6.0,51.07
2024-11-28 08:00:00,8,3,11,0,1,0,14.6,64.8,63.7,93.1
2024-11-28 09:00:00,9,3,11,0,1,0,19.3,69.8,69.1,102.54
2024-11-28 10:00:00,10,3,11,0,1,1,19.7,62.7,81.0,123.5
2024-11-28 11:00:00,11,3,11,0,1,1,17.8,63.4,89.3,120.62
2024-11-28 12:00:00,12,3,11,0,1,1,20.3,63.0,80.5,125.94
2024-11-28 13:00:00,13,3,11,0,1,1,21.7,63.1,67.9,108.84
2024-11-28 14:00:00,14,3,11,0,1,1,22.7,57.5,79.4,122.83
2024-11-28 15:00:00,15,3,11,0,1,1,26.0,57.0,80.2,129.49
2024-11-28 16:00:00,16,3,11,0,1,1,22.4,59.3,82.9,124.02
2024-11-28 17:00:00,17,3,11,0,1,0,19.4,67.3,43.5,78.72
2024-11-28 18:00:00,18,3,11,0,1,0,20.0,60.0,39.2,72.79
2024-11-28 19:00:00,19,3,11,0,0,0,17.4,58.3,43.7,82.28
2024-11-28 20:00:00,20,3,11,0,0,0,16.9,57.8,9.3,54.4
2024-11-28 21:00:00,21,3,11,0,0,0,15.7,60.6,4.1,50.52
2024-11-28 22:00:00,22,3,11,0,0,0,15.3,72.2,6.1,49.75
2024-11-28 23:00:00,23,3,11,0,0,0,11.7,69.4,11.2,56.63
2024-11-29 00:00:00,0,4,11,0,0,0,13.5,70.1,9.1,52.05
2024-11-29 01:00:00,1,4,11,0,0,0,11.5,71.6,11.9,61.21
2024-11-29 02:00:00,2,4,11,0,0,0,8.4,71.8,5.2,58.16
2024-11-29 03:00:00,3,4,11,0,0,0,13.9,67.5,6.4,58.52
2024-11-29 04:00:00,4,4,11,0,0,0,11.1,73.9,6.9,56.26
2024-11-29 05:00:00,5,4,11,0,0,0,10.1,71.0,6.6,54.04
2024-11-29 06:00:00,6,4,11,0,0,0,15.9,72.0,6.0,50.82
2024-11-29 07:00:00,7,4,11,0,0,0,18.2,67.2,7.5,54.97
2024-11-29 08:00:00,8,4,11,0,1,0,16.1,63.8,64.3,94.94
2024-11-29 09:00:00,9,4,11,0,1,0,16.9,63.7,54.3,86.54
2024-11-29 10:00:00,10,4,11,0,1,1,19.1,61.2,81.2,119.37
2024-11-29 11:00:00,11,4,11,0,1,1,22.0,67.0,90.6,130.4
2024-11-29 12:00:00,12,4,11,0,1,1,24.1,59.0,86.9,119.96
2024-11-29 13:00:00,13,4,11,0,1,1,23.5,57.9,68.3,117.03
2024-11-29 14:00:00,14,4,11,0,1,1,22.8,62.8,82.7,127.32
2024-11-29 15:00:00,15,4,11,0,1,1,25.1,59.5,90.1,125.78
2024-11-29 16:00:00,16,4,11,0,1,1,21.2,63.8,84.5,117.68
2024-11-29 17:00:00,17,4,11,0,1,0,22.6,69.2,43.5,78.83
2024-11-29 18:00:00,18,4,11,0,1,0,18.9,67.9,35.2,74.95
2024-11-29 19:00:00,19,4,11,0,0,0,18.6,64.6,30.9,69.04
2024-11-29 20:00:00,20,4,11,0,0,0,16.0,60.7,6.8,55.62
2024-11-29 21:00:00,21,4,11,0,0,0,14.4,65.4,8.2,52.84
2024-11-29 22:00:00,22,4,11,0,0,0,12.2,71.8,8.2,54.91
2024-11-29 23:00:00,23,4,11,0,0,0,14.0,63.0,9.5,51.24
2024-11-30 00:00:00,0,5,11,1,0,0,9.0,79.8,4.1,55.5
2024-11-30 01:00:00,1,5,11,1,0,0,8.4,71.7,6.3,54.86
2024-11-30 02:00:00,2,5,11,1,0,0,13.3,68.4,6.9,58.85
2024-11-30 03:00:00,3,5,11,1,0,0,11.5,66.8,6.4,56.55
2024-11-30 04:00:00,4,5,11,1,0,0,6.1,75.2,5.4,56.37
2024-11-30 05:00:00,5,5,11,1,0,0,10.4,65.6,8.0,59.97
2024-11-30 06:00:00,6,5,11,1,0,0,9.5,79.5,5.0,55.48
2024-11-30 07:00:00,7,5,11,1,0,0,12.6,73.9,3.5,54.84
2024-11-30 08:00:00,8,5,11,1,0,0,10.3,74.2,7.1,52.65
2024-11-30 09:00:00,9,5,11,1,0,0,17.4,59.8,4.1,52.43
2024-11-30 10:00:00,10,5,11,1,0,0,17.2,66.3,18.6,63.0
2024-11-30 11:00:00,11,5,11,1,0,0,20.7,67.8,12.1,51.77
2024-11-30 12:00:00,12,5,11,1,0,0,18.7,66.8,10.2,60.17
2024-11-30 13:00:00,13,5,11,1,0,0,22.4,57.8,11.9,52.85
2024-11-30 14:00:00,14,5,11,1,0,0,21.7,59.7,14.5,54.28
2024-11-30 15:00:00,15,5,11,1,0,0,25.0,58.2,11.3,48.7
2024-11-30 16:00:00,16,5,11,1,0,0,24.2,58.1,12.4,58.67
2024-11-30 17:00:00,17,5,11,1,0,0,22.0,68.2,19.2,56.57
2024-11-30 18:00:00,18,5,11,1,0,0,18.7,56.7,19.2,60.17
2024-11-30 19:00:00,19,5,11,1,0,0,21.3,65.2,7.1,55.79
2024-11-30 20:00:00,20,5,11,1,0,0,13.2,63.1,7.2,54.68
2024-11-30 21:00:00,21,5,11,1,0,0,11.8,65.4,5.1,51.18
2024-11-30 22:00:00,22,5,11,1,0,0,12.6,60.6,7.3,49.35
2024-11-30 23:00:00,23,5,11,1,0,0,15.5,64.5,5.6,51.69
2024-12-01 00:00:00,0,6,12,1,0,0,9.8,76.7,5.4,57.08
2024-12-01 01:00:00,1,6,12,1,0,0,9.2,72.1,6.6,57.81
2024-12-01 02:00:00,2,6,12,1,0,0,6.7,68.0,4.1,60.49
2024-12-01 03:00:00,3,6,12,1,0,0,11.3,73.7,6.9,52.68
2024-12-01 04:00:00,4,6,12,1,0,0,11.9,74.1,5.1,48.91
2024-12-01 05:00:00,5,6,12,1,0,0,12.7,69.0,3.6,52.63
2024-12-01 06:00:00,6,6,12,1,0,0,11.4,77.7,3.6,52.91
2024-12-01 07:00:00,7,6,12,1,0,0,12.9,71.8,3.8,51.68
2024-12-01 08:00:00,8,6,12,1,0,0,13.5,70.8,7.5,51.75
2024-12-01 09:00:00,9,6,12,1,0,0,17.7,61.9,8.0,45.27
2024-12-01 10:00:00,10,6,12,1,0,0,17.1,68.0,14.3,55.07
2024-12-01 11:00:00,11,6,12,1,0,0,18.3,65.6,13.5,59.5
2024-12-01 12:00:00,12,6,12,1,0,0,20.7,65.1,12.6,57.98
2024-12-01 13:00:00,13,6,12,1,0,0,21.2,59.9,19.9,65.42
2024-12-01 14:00:00,14,6,12,1,0,0,21.4,63.0,12.5,58.1
2024-12-01 15:00:00,15,6,12,1,0,0,22.9,58.2,21.1,65.55
